prioritaet,inhaltstyp,titel,url,quelle,veroeffentlicht,geaendert,hauptnavigation,entscheidung,ziel,verantwortlich,benoetigte_freigabe,offener_punkt,faellig
3,Predigt,Nahe am Feuer leben,https://akg-kiel.de/predigten/nahe-am-feuer-leben,WordPress REST + Sitemap,2022-12-04,2022-12-04,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Nutze die Zeit und verschwende sie nicht!,https://akg-kiel.de/predigten/nutze-die-zeit-und-verschwende-sie-nicht,WordPress REST + Sitemap,2022-10-22,2022-10-22,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Ökologie des menschlichen Herzens,https://akg-kiel.de/predigten/oekologie-des-menschlichen-herzens,WordPress REST + Sitemap,2020-02-04,2020-02-04,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Ein Mißverständnis,https://akg-kiel.de/predigten/ohne-titel,WordPress REST + Sitemap,2021-06-02,2021-06-02,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Ostersonntag – Auferstehung,https://akg-kiel.de/predigten/ostersonntag-auferstehung,WordPress REST + Sitemap,2020-04-12,2020-04-12,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Ostersonntag Familiengottesdienst: Sorgen scheinen in anderem Licht,https://akg-kiel.de/predigten/ostersonntag-familiengottesdienst-sorgen-scheinen-in-anderem-licht,WordPress REST + Sitemap,2022-04-18,2022-12-21,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Paradies und Nachhaltigkeit,https://akg-kiel.de/predigten/paradies-und-nachhaltigkeit,WordPress REST + Sitemap,2020-09-24,2020-09-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Das Wunder von Pfingsten,https://akg-kiel.de/predigten/pfingsten,WordPress REST + Sitemap,2021-06-02,2021-06-02,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,"Predigt Jeremia 31,31-34",https://akg-kiel.de/predigten/predigt-jeremia-3131-34,WordPress REST + Sitemap,2020-05-24,2020-05-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt vom 06.03.2022,https://akg-kiel.de/predigten/predigt-vom-06-03-2022,WordPress REST + Sitemap,2022-03-06,2022-03-06,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt vom 10.04.2022,https://akg-kiel.de/predigten/predigt-vom-10-04-2022,WordPress REST + Sitemap,2022-04-10,2022-04-10,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt vom 12.12.2021,https://akg-kiel.de/predigten/predigt-vom-12-12-2021,WordPress REST + Sitemap,2021-12-16,2021-12-16,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt vom 13.02.2022,https://akg-kiel.de/predigten/predigt-vom-13-02-2022,WordPress REST + Sitemap,2022-02-20,2022-02-20,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt vom 14.11.2021,https://akg-kiel.de/predigten/predigt-vom-14-11-2021,WordPress REST + Sitemap,2021-11-22,2021-11-22,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt vom 18.09.2022,https://akg-kiel.de/predigten/predigt-vom-18-09-2022,WordPress REST + Sitemap,2022-09-30,2022-09-30,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt vom 31.12.2022,https://akg-kiel.de/predigten/predigt-vom-31-12-2022,WordPress REST + Sitemap,2023-01-08,2023-01-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt vom Juli 2018,https://akg-kiel.de/predigten/predigt-vom-juli-2018,WordPress REST + Sitemap,2020-08-21,2020-08-21,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt zum Gründonnerstag,https://akg-kiel.de/predigten/predigt-zum-gruendonnerstag,WordPress REST + Sitemap,2021-04-02,2021-04-02,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt zum Karfreitag,https://akg-kiel.de/predigten/predigt-zum-karfreitag,WordPress REST + Sitemap,2021-04-02,2021-04-02,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt zum Leitbild von Lutz Damerow,https://akg-kiel.de/predigten/predigt-zum-leitbild-von-lutz-damerow-03-02-2019,WordPress REST + Sitemap,2019-02-05,2021-11-04,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt zum Ostersonntag,https://akg-kiel.de/predigten/predigt-zum-ostersonntag,WordPress REST + Sitemap,2021-04-06,2021-04-06,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt zum Palmsonntag,https://akg-kiel.de/predigten/predigt-zum-palmsonntag,WordPress REST + Sitemap,2021-03-29,2021-03-29,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Psalm 85,https://akg-kiel.de/predigten/psalm85,WordPress REST + Sitemap,2021-11-10,2021-11-10,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,"Rahab, eine Frau die sich danach sehnt sicher zu ein",https://akg-kiel.de/predigten/rahab-eine-frau-die-sich-danach-sehnt-sicher-zu-ein,WordPress REST + Sitemap,2020-12-15,2021-02-03,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Frei aber im Kopf noch Sklave,https://akg-kiel.de/predigten/reifen-oder-rueckzug,WordPress REST + Sitemap,2020-03-08,2020-04-05,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Seine Wunder : Fest des Lebens,https://akg-kiel.de/predigten/seine-wunder-fest-des-lebens,WordPress REST + Sitemap,2021-02-09,2021-02-17,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Seine Wunder: mitten im Chaos,https://akg-kiel.de/predigten/seine-wunder-mitten-im-chaos,WordPress REST + Sitemap,2021-02-15,2021-02-17,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Spaziergang am Samstag,https://akg-kiel.de/predigten/spaziergang-am-samstag,WordPress REST + Sitemap,2020-10-26,2020-10-26,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Standpunkt beziehen,https://akg-kiel.de/predigten/standpunkt-beziehen,WordPress REST + Sitemap,2020-07-28,2020-07-28,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Start ins Jahresthema „Miteinander“,https://akg-kiel.de/predigten/start-ins-jahresthema-miteinander,WordPress REST + Sitemap,2021-08-28,2021-08-28,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Tamar – auf der Suche nach Gerechtigkeit,https://akg-kiel.de/predigten/tamar-auf-der-suche-nach-gerechtigkeit,WordPress REST + Sitemap,2020-11-30,2021-01-03,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Über Klagen und Beziehungskrisen,https://akg-kiel.de/predigten/ueber-klagen-und-beziehungskrisen,WordPress REST + Sitemap,2021-09-20,2021-09-20,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Und – Los!,https://akg-kiel.de/predigten/und-los,WordPress REST + Sitemap,2021-07-10,2021-07-11,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Unerwarteter Glaube,https://akg-kiel.de/predigten/unerwarteter-glaube,WordPress REST + Sitemap,2022-01-29,2022-01-29,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Verblendet,https://akg-kiel.de/predigten/verblendet,WordPress REST + Sitemap,2022-09-09,2022-10-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,"Vergeben, leichter gesagt als getan",https://akg-kiel.de/predigten/vergeben-leichter-gesagt-als-getan,WordPress REST + Sitemap,2020-07-07,2020-07-07,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Vergebung,https://akg-kiel.de/predigten/vergebung,WordPress REST + Sitemap,2023-07-23,2023-07-23,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Vertrauen,https://akg-kiel.de/predigten/vertrauen,WordPress REST + Sitemap,2021-09-18,2021-09-18,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Viel mehr als ein Wunder ! Eine kranke Frau berührt Jesus,https://akg-kiel.de/predigten/viel-mehr-als-ein-wunder-eine-kranke-frau-beruehrt-jesus,WordPress REST + Sitemap,2021-03-02,2021-03-06,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Von Helden und Superkräften,https://akg-kiel.de/predigten/von-helden-und-superkraeften,WordPress REST + Sitemap,2022-05-29,2022-05-29,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Was für ein Fund!!!,https://akg-kiel.de/predigten/was-fuer-ein-fund,WordPress REST + Sitemap,2022-02-06,2022-02-06,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
